Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2020-08-02 13:13:31.242,0 days 00:33:31.228000,23,343.74777777777774,0 days 00:00:08.477000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:31.256,0 days 00:33:31.242000,23,349.16629629629625,0 days 00:00:08.491000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:31.476,0 days 00:33:31.462000,23,354.58481481481476,0 days 00:00:08.711000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:31.522,0 days 00:33:31.508000,23,360.0033333333333,0 days 00:00:08.757000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:31.696,0 days 00:33:31.682000,23,366.77,0 days 00:00:08.931000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:31.762,0 days 00:33:31.748000,23,373.53666666666663,0 days 00:00:08.997000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:31.916,0 days 00:33:31.902000,23,380.06999999999994,0 days 00:00:09.151000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:32.002,0 days 00:33:31.988000,23,386.6033333333333,0 days 00:00:09.237000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:32.136,0 days 00:33:32.122000,23,393.1033333333333,0 days 00:00:09.371000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:32.242,0 days 00:33:32.228000,23,399.6033333333333,0 days 00:00:09.477000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:32.356,0 days 00:33:32.342000,23,405.96999999999997,0 days 00:00:09.591000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:32.482,0 days 00:33:32.468000,23,412.33666666666664,0 days 00:00:09.717000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:32.576,0 days 00:33:32.562000,23,418.63666666666666,0 days 00:00:09.811000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:32.722,0 days 00:33:32.708000,23,424.93666666666667,0 days 00:00:09.957000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:32.796,0 days 00:33:32.782000,23,431.2104166666667,0 days 00:00:10.031000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:32.961,0 days 00:33:32.947000,23,437.4841666666666,0 days 00:00:10.196000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:33.016,0 days 00:33:33.002000,23,442.73249999999996,0 days 00:00:10.251000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:33.162,0 days 00:33:33.148000,23,447.9808333333333,0 days 00:00:10.397000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:33.236,0 days 00:33:33.222000,23,454.38736111111103,0 days 00:00:10.471000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:33.401,0 days 00:33:33.387000,23,460.7938888888888,0 days 00:00:10.636000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:33.456,0 days 00:33:33.442000,23,467.4938888888888,0 days 00:00:10.691000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:33.641,0 days 00:33:33.627000,23,474.1938888888888,0 days 00:00:10.876000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:33.676,0 days 00:33:33.662000,23,481.09388888888884,0 days 00:00:10.911000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:33.881,0 days 00:33:33.867000,23,487.9938888888888,0 days 00:00:11.116000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
