LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
,63,,2,19.0,,False,False,0 days 02:39:08.756000,,,,
,99,,2,14.0,,False,False,0 days 02:39:08.756000,,,,
,5,,2,21.0,,False,False,0 days 02:39:13.760000,,,,
,16,,2,9.0,,False,False,0 days 02:39:33.756000,,,,
38.0,77,0 days 00:01:31.066000,2,,,False,False,0 days 02:39:37.533000,,,,
,77,,2,16.0,,False,False,0 days 02:39:38.763000,,,,
38.0,44,0 days 00:01:30.594000,2,,,False,False,0 days 02:39:39.666000,,,,
,44,,2,11.0,,False,False,0 days 02:39:43.765000,,,,
38.0,4,0 days 00:01:31.823000,2,,,False,False,0 days 02:39:47.387000,,,,
,4,,2,17.0,,False,False,0 days 02:39:48.769000,,,,
37.0,9,0 days 00:01:34.066000,2,,,False,False,0 days 02:40:01.798000,,,,
37.0,47,,2,,,False,False,0 days 02:40:02.981000,,,,
,9,,2,12.0,,False,False,0 days 02:40:03.768000,,,,
,47,,2,13.0,,False,False,0 days 02:40:03.768000,,,,
,3,,2,18.0,,False,False,0 days 02:40:08.773000,,,,
,55,,2,10.0,,False,False,0 days 02:40:08.773000,,,,
,14,,2,14.0,,False,False,0 days 02:40:23.767000,,,,
38.0,11,0 days 00:01:31.900000,2,,,False,False,0 days 02:40:24.090000,,,,
,10,,2,10.0,,False,False,0 days 02:40:28.754000,,,,
,11,,2,20.0,,False,False,0 days 02:40:28.754000,,,,
,18,,2,17.0,,False,False,0 days 02:40:28.754000,,,,
,31,,2,19.0,,False,False,0 days 02:40:28.754000,,,,
,7,,2,20.0,,False,False,0 days 02:40:38.758000,,,,
,22,,2,8.0,,False,False,0 days 02:40:38.758000,,,,
,63,,2,20.0,,False,False,0 days 02:40:38.758000,,,,
38.0,99,0 days 00:01:33.080000,2,,,False,False,0 days 02:40:38.997000,,,,
,5,,2,22.0,,False,False,0 days 02:40:43.767000,,,,
,6,,2,19.0,,False,False,0 days 02:40:43.767000,,,,
,99,,2,15.0,,False,False,0 days 02:40:43.767000,,,,
,11,,3,0.0,MEDIUM,True,True,0 days 02:40:48.761000,0.0,,0.0,
,16,,2,10.0,,False,False,0 days 02:41:03.764000,,,,
39.0,77,,2,,,False,False,0 days 02:41:08.608000,,,,
,77,,2,17.0,,False,False,0 days 02:41:08.774000,,,,
39.0,44,,2,,,False,False,0 days 02:41:10.552000,,,,
,44,,2,12.0,,False,False,0 days 02:41:13.778000,,,,
39.0,4,,2,,,False,False,0 days 02:41:19.422000,,,,
,4,,2,18.0,,False,False,0 days 02:41:23.763000,,,,
38.0,9,,2,,,False,False,0 days 02:41:38.090000,,,,
,3,,2,19.0,,False,False,0 days 02:41:38.770000,,,,
,9,,2,13.0,,False,False,0 days 02:41:38.770000,,,,
,55,,2,11.0,,False,False,0 days 02:41:38.770000,,,,
,47,,2,14.0,,False,False,0 days 02:41:43.770000,,,,
39.0,10,0 days 00:01:32.505000,2,,,False,False,0 days 02:41:58.710000,,,,
,14,,2,15.0,,False,False,0 days 02:41:58.788000,,,,
,18,,2,18.0,,False,False,0 days 02:41:58.788000,,,,
,10,,2,11.0,,False,False,0 days 02:42:03.768000,,,,
,31,,2,20.0,,False,False,0 days 02:42:03.768000,,,,
,7,,2,21.0,,False,False,0 days 02:42:13.773000,,,,
,22,,2,9.0,,False,False,0 days 02:42:13.773000,,,,
,63,,2,21.0,,False,False,0 days 02:42:13.773000,,,,
,99,,2,16.0,,False,False,0 days 02:42:13.773000,,,,
39.0,6,0 days 00:01:32.807000,2,,,False,False,0 days 02:42:14.067000,,,,
,5,,2,23.0,,False,False,0 days 02:42:18.769000,,,,
,6,,2,20.0,,False,False,0 days 02:42:18.769000,,,,
,11,,3,1.0,,False,False,0 days 02:42:18.769000,,,,
,16,,2,11.0,,False,False,0 days 02:42:33.783000,,,,
40.0,44,0 days 00:01:30.443000,2,,,False,False,0 days 02:42:40.990000,,,,
,44,,2,13.0,,False,False,0 days 02:42:43.775000,,,,
,77,,2,18.0,,False,False,0 days 02:42:43.775000,,,,
40.0,4,0 days 00:01:31.624000,2,,,False,False,0 days 02:42:51.066000,,,,
,4,,2,19.0,,False,False,0 days 02:42:53.772000,,,,
40.0,3,0 days 00:01:32.151000,2,,,False,False,0 days 02:43:08.179000,,,,
,3,,2,20.0,,False,False,0 days 02:43:08.806000,,,,
,9,,2,14.0,,False,False,0 days 02:43:13.781000,,,,
,55,,2,12.0,,False,False,0 days 02:43:13.781000,,,,
,47,,2,15.0,,False,False,0 days 02:43:18.776000,,,,
40.0,14,0 days 00:01:32.763000,2,,,False,False,0 days 02:43:29.538000,,,,
40.0,18,0 days 00:01:32.821000,2,,,False,False,0 days 02:43:30.532000,,,,
40.0,10,,2,,,False,False,0 days 02:43:31.272000,,,,
40.0,31,0 days 00:01:32.497000,2,,,False,False,0 days 02:43:32.540000,,,,
,10,,2,12.0,,False,False,0 days 02:43:33.773000,,,,
,14,,2,16.0,,False,False,0 days 02:43:33.773000,,,,
,18,,2,19.0,,False,False,0 days 02:43:33.773000,,,,
,31,,2,21.0,,False,False,0 days 02:43:33.773000,,,,
40.0,22,0 days 00:01:32.919000,2,,,False,False,0 days 02:43:43.049000,,,,
,7,,2,22.0,,False,False,0 days 02:43:43.776000,,,,
,22,,2,10.0,,False,False,0 days 02:43:43.776000,,,,
40.0,63,0 days 00:01:33.100000,2,,,False,False,0 days 02:43:44.369000,,,,
40.0,99,0 days 00:01:32.925000,2,,,False,False,0 days 02:43:45.068000,,,,
40.0,6,,2,,,False,False,0 days 02:43:47.502000,,,,
,6,,2,21.0,,False,False,0 days 02:43:48.771000,,,,
,11,,3,2.0,,False,False,0 days 02:43:48.771000,,,,
,63,,2,22.0,,False,False,0 days 02:43:48.771000,,,,
,99,,2,17.0,,False,False,0 days 02:43:48.771000,,,,
,11,,2,,,False,False,0 days 02:43:48.970000,0.0,,,
40.0,11,0 days 00:01:31.070000,3,,,False,False,0 days 02:43:48.970000,1.0,,,
,5,,2,24.0,,False,False,0 days 02:43:58.774000,,,,
,16,,2,12.0,,False,False,0 days 02:44:08.774000,,,,
41.0,44,,2,,,False,False,0 days 02:44:11.443000,,,,
,44,,2,14.0,,False,False,0 days 02:44:13.792000,,,,
,77,,2,19.0,,False,False,0 days 02:44:13.792000,,,,
41.0,4,,2,,,False,False,0 days 02:44:22.858000,,,,
,4,,2,20.0,,False,False,0 days 02:44:23.781000,,,,
41.0,3,0 days 00:01:31.933000,2,,,False,False,0 days 02:44:40.134000,,,,
,3,,2,21.0,,False,False,0 days 02:44:43.784000,,,,
,55,,2,13.0,,False,False,0 days 02:44:43.784000,,,,
40.0,9,0 days 00:01:33.947000,2,,,False,False,0 days 02:44:46.170000,,,,
40.0,47,0 days 00:01:33.895000,2,,,False,False,0 days 02:44:48.069000,,,,
,9,,2,15.0,,False,False,0 days 02:44:48.785000,,,,
,47,,2,16.0,,False,False,0 days 02:44:48.785000,,,,
41.0,14,,2,,,False,False,0 days 02:45:02.289000,,,,
41.0,18,0 days 00:01:32.655000,2,,,False,False,0 days 02:45:03.285000,,,,
,14,,2,17.0,,False,False,0 days 02:45:03.788000,,,,
,18,,2,20.0,,False,False,0 days 02:45:03.788000,,,,
41.0,31,,2,,,False,False,0 days 02:45:05.165000,,,,
,10,,2,13.0,,False,False,0 days 02:45:08.787000,,,,
,31,,2,22.0,,False,False,0 days 02:45:08.787000,,,,
41.0,7,0 days 00:01:32.931000,2,,,False,False,0 days 02:45:15.075000,,,,
41.0,22,,2,,,False,False,0 days 02:45:16.048000,,,,
41.0,63,,2,,,False,False,0 days 02:45:18.082000,,,,
,7,,2,23.0,,False,False,0 days 02:45:18.802000,,,,
,11,,3,3.0,,False,False,0 days 02:45:18.802000,,,,
,22,,2,11.0,,False,False,0 days 02:45:18.802000,,,,
,63,,2,23.0,,False,False,0 days 02:45:18.802000,,,,
41.0,99,,2,,,False,False,0 days 02:45:18.996000,,,,
41.0,6,0 days 00:01:32.787000,2,,,False,False,0 days 02:45:20.353000,,,,
,6,,2,22.0,,False,False,0 days 02:45:23.778000,,,,
,99,,2,18.0,,False,False,0 days 02:45:23.778000,,,,
42.0,16,0 days 00:01:31.271000,2,,,False,False,0 days 02:45:35.075000,,,,
,16,,2,13.0,,False,False,0 days 02:45:38.782000,,,,
42.0,44,0 days 00:01:30.160000,2,,,False,False,0 days 02:45:41.617000,,,,
,44,,2,15.0,,False,False,0 days 02:45:43.792000,,,,
,77,,2,20.0,,False,False,0 days 02:45:48.779000,,,,
42.0,4,0 days 00:01:31.572000,2,,,False,False,0 days 02:45:54.428000,,,,
,4,,2,21.0,,False,False,0 days 02:45:58.783000,,,,
42.0,3,0 days 00:01:31.879000,2,,,False,False,0 days 02:46:11.970000,,,,
,3,,2,22.0,,False,False,0 days 02:46:13.783000,,,,
,55,,2,14.0,,False,False,0 days 02:46:13.783000,,,,
41.0,9,0 days 00:01:33.558000,2,,,False,False,0 days 02:46:19.725000,,,,
41.0,47,0 days 00:01:33.536000,2,,,False,False,0 days 02:46:21.629000,,,,
,9,,2,16.0,,False,False,0 days 02:46:23.786000,,,,
,47,,2,17.0,,False,False,0 days 02:46:23.786000,,,,
42.0,14,0 days 00:01:32.708000,2,,,False,False,0 days 02:46:35.002000,,,,
42.0,18,,2,,,False,False,0 days 02:46:36.024000,,,,
,10,,2,14.0,,False,False,0 days 02:46:38.776000,,,,
,14,,2,18.0,,False,False,0 days 02:46:38.776000,,,,
,18,,2,21.0,,False,False,0 days 02:46:38.776000,,,,
,31,,2,23.0,,False,False,0 days 02:46:38.776000,,,,
42.0,7,,2,,,False,False,0 days 02:46:48.201000,,,,
,7,,2,24.0,,False,False,0 days 02:46:48.782000,,,,
42.0,6,,2,,,False,False,0 days 02:46:53.420000,,,,
,6,,2,23.0,,False,False,0 days 02:46:53.806000,,,,
,11,,3,4.0,,False,False,0 days 02:46:53.806000,,,,
,22,,2,12.0,,False,False,0 days 02:46:53.806000,,,,
,63,,2,24.0,,False,False,0 days 02:46:53.806000,,,,
,99,,2,19.0,,False,False,0 days 02:46:53.806000,,,,
43.0,16,0 days 00:01:30.917000,2,,,False,False,0 days 02:47:06.012000,,,,
,16,,2,14.0,,False,False,0 days 02:47:08.779000,,,,
43.0,44,,2,,,False,False,0 days 02:47:11.859000,,,,
,44,,2,16.0,,False,False,0 days 02:47:13.790000,,,,
,77,,2,21.0,,False,False,0 days 02:47:18.788000,,,,
43.0,4,,2,,,False,False,0 days 02:47:26.183000,,,,
,4,,2,22.0,,False,False,0 days 02:47:28.785000,,,,
43.0,3,0 days 00:01:31.784000,2,,,False,False,0 days 02:47:43.753000,,,,
,3,,2,23.0,,False,False,0 days 02:47:48.784000,,,,
,55,,2,15.0,,False,False,0 days 02:47:48.784000,,,,
42.0,9,,2,,,False,False,0 days 02:47:53.446000,,,,
,9,,2,17.0,,False,False,0 days 02:47:53.793000,,,,
42.0,47,0 days 00:01:33.481000,2,,,False,False,0 days 02:47:55.090000,,,,
,47,,2,18.0,,False,False,0 days 02:47:58.788000,,,,
43.0,14,0 days 00:01:32.443000,2,,,False,False,0 days 02:48:07.457000,,,,
43.0,18,0 days 00:01:32.429000,2,,,False,False,0 days 02:48:08.448000,,,,
,14,,2,19.0,,False,False,0 days 02:48:08.798000,,,,
,18,,2,22.0,,False,False,0 days 02:48:08.798000,,,,
43.0,10,0 days 00:01:32.414000,2,,,False,False,0 days 02:48:08.968000,,,,
43.0,31,0 days 00:01:32.492000,2,,,False,False,0 days 02:48:10.251000,,,,
,10,,2,15.0,,False,False,0 days 02:48:13.789000,,,,
,31,,2,24.0,,False,False,0 days 02:48:13.789000,,,,
,7,,2,25.0,,False,False,0 days 02:48:23.792000,,,,
,11,,3,5.0,,False,False,0 days 02:48:23.792000,,,,
,22,,2,13.0,,False,False,0 days 02:48:23.792000,,,,
43.0,63,0 days 00:01:32.936000,2,,,False,False,0 days 02:48:24.267000,,,,
43.0,99,0 days 00:01:32.621000,2,,,False,False,0 days 02:48:25.213000,,,,
43.0,6,0 days 00:01:32.765000,2,,,False,False,0 days 02:48:26.216000,,,,
,6,,2,24.0,,False,False,0 days 02:48:28.788000,,,,
,63,,2,25.0,,False,False,0 days 02:48:28.788000,,,,
,99,,2,20.0,,False,False,0 days 02:48:28.788000,,,,
44.0,16,0 days 00:01:30.846000,2,,,False,False,0 days 02:48:36.849000,,,,
,16,,2,15.0,,False,False,0 days 02:48:38.789000,,,,
44.0,44,0 days 00:01:29.801000,2,,,False,False,0 days 02:48:41.673000,,,,
,44,,2,17.0,,False,False,0 days 02:48:43.800000,,,,
44.0,77,0 days 00:01:30.688000,2,,,False,False,0 days 02:48:46.346000,,,,
,77,,2,22.0,,False,False,0 days 02:48:48.793000,,,,
44.0,4,0 days 00:01:31.420000,2,,,False,False,0 days 02:48:57.663000,,,,
,4,,2,23.0,,False,False,0 days 02:48:58.804000,,,,
44.0,3,,2,,,False,False,0 days 02:49:15.619000,,,,
,3,,2,24.0,,False,False,0 days 02:49:18.796000,,,,
,55,,2,16.0,,False,False,0 days 02:49:18.796000,,,,
43.0,9,0 days 00:01:33.422000,2,,,False,False,0 days 02:49:26.869000,,,,
43.0,47,0 days 00:01:32.997000,2,,,False,False,0 days 02:49:28.094000,,,,
,9,,2,18.0,,False,False,0 days 02:49:28.797000,,,,
,47,,2,19.0,,False,False,0 days 02:49:28.797000,,,,
44.0,14,0 days 00:01:32.225000,2,,,False,False,0 days 02:49:39.624000,,,,
44.0,18,0 days 00:01:32.239000,2,,,False,False,0 days 02:49:40.675000,,,,
44.0,10,0 days 00:01:32.402000,2,,,False,False,0 days 02:49:41.377000,,,,
44.0,31,,2,,,False,False,0 days 02:49:42.769000,,,,
,10,,2,16.0,,False,False,0 days 02:49:43.790000,,,,
,14,,2,20.0,,False,False,0 days 02:49:43.790000,,,,
,18,,2,23.0,,False,False,0 days 02:49:43.790000,,,,
,31,,2,25.0,,False,False,0 days 02:49:43.790000,,,,
44.0,7,0 days 00:01:32.531000,2,,,False,False,0 days 02:49:53.750000,,,,
,7,,2,26.0,,False,False,0 days 02:49:53.798000,,,,
,22,,1,,,False,False,0 days 02:49:55.438000,0.0,,,
44.0,22,0 days 00:01:32.359000,2,,,False,False,0 days 02:49:55.438000,1.0,,,
44.0,63,0 days 00:01:32.629000,2,,,False,False,0 days 02:49:56.874000,,,,
44.0,99,,2,,,False,False,0 days 02:49:58.040000,,,,
,11,,3,6.0,,False,False,0 days 02:49:58.798000,,,,
,22,,2,14.0,,False,False,0 days 02:49:58.798000,,,,
,63,,2,26.0,,False,False,0 days 02:49:58.798000,,,,
,99,,2,21.0,,False,False,0 days 02:49:58.798000,,,,
44.0,6,,2,,,False,False,0 days 02:49:59.188000,,,,
,6,,2,25.0,,False,False,0 days 02:50:03.799000,,,,
45.0,16,0 days 00:01:30.569000,2,,,False,False,0 days 02:50:07.418000,,,,
,16,,2,16.0,,False,False,0 days 02:50:08.793000,,,,
45.0,44,0 days 00:01:29.699000,2,,,False,False,0 days 02:50:11.362000,,,,
,44,,2,18.0,,False,False,0 days 02:50:13.791000,,,,
45.0,77,0 days 00:01:30.524000,2,,,False,False,0 days 02:50:16.855000,,,,
,77,,2,23.0,,False,False,0 days 02:50:18.798000,,,,
45.0,4,,2,,,False,False,0 days 02:50:29.268000,,,,
,4,,2,24.0,,False,False,0 days 02:50:33.798000,,,,
45.0,3,0 days 00:01:31.720000,2,,,False,False,0 days 02:50:47.353000,,,,
,3,,2,25.0,,False,False,0 days 02:50:48.802000,,,,
,55,,2,17.0,,False,False,0 days 02:50:48.802000,,,,
44.0,9,0 days 00:01:33.402000,2,,,False,False,0 days 02:51:00.307000,,,,
44.0,47,,2,,,False,False,0 days 02:51:01.384000,,,,
,9,,2,19.0,,False,False,0 days 02:51:03.798000,,,,
,47,,2,20.0,,False,False,0 days 02:51:03.798000,,,,
45.0,14,,2,,,False,False,0 days 02:51:11.909000,,,,
45.0,18,,2,,,False,False,0 days 02:51:13.035000,,,,
45.0,10,0 days 00:01:32.109000,2,,,False,False,0 days 02:51:13.505000,,,,
,10,,2,17.0,,False,False,0 days 02:51:13.812000,,,,
,14,,2,21.0,,False,False,0 days 02:51:13.812000,,,,
,18,,2,24.0,,False,False,0 days 02:51:13.812000,,,,
45.0,31,0 days 00:01:32.236000,2,,,False,False,0 days 02:51:15.042000,,,,
,31,,2,26.0,,False,False,0 days 02:51:18.796000,,,,
45.0,7,0 days 00:01:32.345000,2,,,False,False,0 days 02:51:26.123000,,,,
45.0,22,,2,,,False,False,0 days 02:51:28.152000,,,,
,7,,2,27.0,,False,False,0 days 02:51:28.794000,,,,
,11,,3,7.0,,False,False,0 days 02:51:28.794000,,,,
,22,,2,15.0,,False,False,0 days 02:51:28.794000,,,,
45.0,63,0 days 00:01:32.597000,2,,,False,False,0 days 02:51:29.478000,,,,
,6,,2,26.0,,False,False,0 days 02:51:33.799000,,,,
,63,,2,27.0,,False,False,0 days 02:51:33.799000,,,,
,99,,2,22.0,,False,False,0 days 02:51:33.799000,,,,
,16,,2,17.0,,False,False,0 days 02:51:38.800000,,,,
46.0,44,,2,,,False,False,0 days 02:51:41.051000,,,,
,44,,2,19.0,,False,False,0 days 02:51:43.794000,,,,
46.0,77,,2,,,False,False,0 days 02:51:47.502000,,,,
,77,,2,24.0,,False,False,0 days 02:51:49.219000,,,,
,4,,2,25.0,,False,False,0 days 02:52:04.214000,,,,
46.0,3,0 days 00:01:31.703000,2,,,False,False,0 days 02:52:19.019000,,,,
,3,,2,26.0,,False,False,0 days 02:52:24.224000,,,,
,55,,2,18.0,,False,False,0 days 02:52:24.224000,,,,
45.0,9,,2,,,False,False,0 days 02:52:33.697000,,,,
,9,,2,20.0,,False,False,0 days 02:52:34.218000,,,,
,47,,2,21.0,,False,False,0 days 02:52:39.215000,,,,
46.0,10,,2,,,False,False,0 days 02:52:46.498000,,,,
46.0,31,,2,,,False,False,0 days 02:52:47.608000,,,,
,10,,2,18.0,,False,False,0 days 02:52:49.224000,,,,
,14,,2,22.0,,False,False,0 days 02:52:49.224000,,,,
,18,,2,25.0,,False,False,0 days 02:52:49.224000,,,,
,31,,2,27.0,,False,False,0 days 02:52:49.224000,,,,
46.0,22,0 days 00:01:32.319000,2,,,False,False,0 days 02:53:00.430000,,,,
,11,,3,8.0,,False,False,0 days 02:53:04.398000,,,,
,22,,2,16.0,,False,False,0 days 02:53:04.398000,,,,
,63,,2,28.0,,False,False,0 days 02:53:04.398000,,,,
,99,,2,23.0,,False,False,0 days 02:53:04.398000,,,,
46.0,7,,2,,,False,False,0 days 02:53:08.364000,,,,
,6,,2,27.0,,False,False,0 days 02:53:09.241000,,,,
,7,,2,28.0,,False,False,0 days 02:53:09.241000,,,,
,10,,3,0.0,SOFT,True,True,0 days 02:53:09.241000,0.0,,0.0,
,16,,2,18.0,,False,False,0 days 02:53:14.237000,,,,
,44,,2,20.0,,False,False,0 days 02:53:14.237000,,,,
,77,,2,25.0,,False,False,0 days 02:53:19.232000,,,,
,4,,2,26.0,,False,False,0 days 02:53:34.252000,,,,
47.0,3,,2,,,False,False,0 days 02:53:50.981000,,,,
,3,,2,27.0,,False,False,0 days 02:53:54.230000,,,,
,55,,2,19.0,,False,False,0 days 02:53:54.230000,,,,
46.0,9,0 days 00:01:33.341000,2,,,False,False,0 days 02:54:07.055000,,,,
,9,,2,21.0,,False,False,0 days 02:54:09.237000,,,,
,47,,2,22.0,,False,False,0 days 02:54:09.237000,,,,
47.0,14,0 days 00:01:32.047000,2,,,False,False,0 days 02:54:16.394000,,,,
,14,,2,23.0,,False,False,0 days 02:54:19.241000,,,,
,18,,2,26.0,,False,False,0 days 02:54:19.241000,,,,
,31,,2,28.0,,False,False,0 days 02:54:24.233000,,,,
47.0,11,0 days 00:01:30.958000,3,,,False,False,0 days 02:54:30.410000,,,,
47.0,22,0 days 00:01:32.253000,2,,,False,False,0 days 02:54:32.655000,,,,
,11,,3,9.0,,False,False,0 days 02:54:34.234000,,,,
,22,,2,17.0,,False,False,0 days 02:54:34.234000,,,,
,10,,3,1.0,,False,False,0 days 02:54:39.240000,,,,
,63,,2,29.0,,False,False,0 days 02:54:39.240000,,,,
,99,,2,24.0,,False,False,0 days 02:54:39.240000,,,,
,6,,2,28.0,,False,False,0 days 02:54:44.248000,,,,
,16,,2,19.0,,False,False,0 days 02:54:44.248000,,,,
,44,,2,21.0,,False,False,0 days 02:54:44.248000,,,,
,7,,2,29.0,,False,False,0 days 02:54:49.233000,,,,
,77,,2,26.0,,False,False,0 days 02:54:54.233000,,,,
,4,,2,27.0,,False,False,0 days 02:55:09.234000,,,,
,3,,2,28.0,,False,False,0 days 02:55:24.248000,,,,
,55,,2,20.0,,False,False,0 days 02:55:24.248000,,,,
47.0,9,,2,,,False,False,0 days 02:55:40.548000,,,,
,9,,2,22.0,,False,False,0 days 02:55:44.239000,,,,
,47,,2,23.0,,False,False,0 days 02:55:44.239000,,,,
48.0,14,0 days 00:01:31.698000,2,,,False,False,0 days 02:55:48.123000,,,,
,14,,2,24.0,,False,False,0 days 02:55:49.237000,,,,
48.0,18,0 days 00:01:31.992000,2,,,False,False,0 days 02:55:49.944000,,,,
48.0,31,0 days 00:01:32.210000,2,,,False,False,0 days 02:55:52.262000,,,,
,18,,2,27.0,,False,False,0 days 02:55:54.238000,,,,
,31,,2,29.0,,False,False,0 days 02:55:54.238000,,,,
48.0,11,,3,,,False,False,0 days 02:56:00.418000,,,,
,11,0 days 00:01:30,3,,,False,False,0 days 02:56:00.435000,,,,
,11,,3,10.0,,False,False,0 days 02:56:04.251000,,,,
48.0,22,0 days 00:01:31.559000,2,,,False,False,0 days 02:56:04.260000,,,,
48.0,63,0 days 00:01:32.424000,2,,,False,False,0 days 02:56:07.221000,,,,
,10,,3,2.0,,False,False,0 days 02:56:09.242000,,,,
,22,,2,18.0,,False,False,0 days 02:56:09.242000,,,,
,63,,2,30.0,,False,False,0 days 02:56:09.242000,,,,
,10,,2,,,False,False,0 days 02:56:09.248000,0.0,,,
48.0,10,0 days 00:01:30.740000,3,,,False,False,0 days 02:56:09.248000,1.0,,,
,16,,2,20.0,,False,False,0 days 02:56:14.247000,,,,
,44,,2,22.0,,False,False,0 days 02:56:14.247000,,,,
,99,,2,25.0,,False,False,0 days 02:56:14.247000,,,,
48.0,7,0 days 00:01:31.895000,2,,,False,False,0 days 02:56:16.812000,,,,
,6,,2,29.0,,False,False,0 days 02:56:19.242000,,,,
,7,,2,30.0,,False,False,0 days 02:56:19.242000,,,,
,11,,4,3.0,SOFT,False,True,0 days 02:56:24.251000,0.0,,3.0,
,77,,2,27.0,,False,False,0 days 02:56:24.251000,,,,
,4,,2,28.0,,False,False,0 days 02:56:39.251000,,,,
,3,,2,29.0,,False,False,0 days 02:56:59.243000,,,,
,55,,2,21.0,,False,False,0 days 02:56:59.243000,,,,
48.0,9,0 days 00:01:33.252000,2,,,False,False,0 days 02:57:13.773000,,,,
,9,,2,23.0,,False,False,0 days 02:57:14.270000,,,,
,47,,2,24.0,,False,False,0 days 02:57:19.249000,,,,
49.0,14,,2,,,False,False,0 days 02:57:20.469000,,,,
49.0,18,,2,,,False,False,0 days 02:57:22.175000,,,,
,14,,2,25.0,,False,False,0 days 02:57:24.260000,,,,
,18,,2,28.0,,False,False,0 days 02:57:24.260000,,,,
49.0,31,,2,,,False,False,0 days 02:57:24.634000,,,,
,31,,2,30.0,,False,False,0 days 02:57:29.242000,,,,
49.0,22,0 days 00:01:31.209000,2,,,False,False,0 days 02:57:35.420000,,,,
49.0,63,0 days 00:01:32.049000,2,,,False,False,0 days 02:57:39.250000,,,,
,22,,2,19.0,,False,False,0 days 02:57:39.255000,,,,
,63,,2,31.0,,False,False,0 days 02:57:39.255000,,,,
49.0,99,0 days 00:01:32.346000,2,,,False,False,0 days 02:57:41.883000,,,,
,10,,3,3.0,,False,False,0 days 02:57:44.267000,,,,
,44,,2,23.0,,False,False,0 days 02:57:44.267000,,,,
,99,,2,26.0,,False,False,0 days 02:57:44.267000,,,,
,6,,2,30.0,,False,False,0 days 02:57:49.266000,,,,
,7,,2,31.0,,False,False,0 days 02:57:49.266000,,,,
,16,,2,21.0,,False,False,0 days 02:57:49.266000,,,,
,77,,2,28.0,,False,False,0 days 02:57:54.262000,,,,
,11,,4,4.0,,False,False,0 days 02:57:59.249000,,,,
,4,,2,29.0,,False,False,0 days 02:58:14.256000,,,,
50.0,3,0 days 00:01:31.642000,2,,,False,False,0 days 02:58:26.211000,,,,
,3,,2,30.0,,False,False,0 days 02:58:29.258000,,,,
,55,,2,22.0,,False,False,0 days 02:58:29.258000,,,,
49.0,9,0 days 00:01:33.097000,2,,,False,False,0 days 02:58:46.901000,,,,
,9,,2,24.0,,False,False,0 days 02:58:49.245000,,,,
,47,,2,25.0,,False,False,0 days 02:58:49.245000,,,,
,14,,2,26.0,,False,False,0 days 02:58:54.258000,,,,
,18,,2,29.0,,False,False,0 days 02:58:59.255000,,,,
,31,,2,31.0,,False,False,0 days 02:58:59.255000,,,,
50.0,22,0 days 00:01:30.886000,2,,,False,False,0 days 02:59:06.321000,,,,
,22,,2,20.0,,False,False,0 days 02:59:09.244000,,,,
50.0,63,,2,,,False,False,0 days 02:59:12.132000,,,,
,10,,3,4.0,,False,False,0 days 02:59:14.250000,,,,
,63,,2,32.0,,False,False,0 days 02:59:14.250000,,,,
50.0,99,,2,,,False,False,0 days 02:59:16.130000,,,,
,16,,2,22.0,,False,False,0 days 02:59:19.252000,,,,
,44,,2,24.0,,False,False,0 days 02:59:19.252000,,,,
,99,,2,27.0,,False,False,0 days 02:59:19.252000,,,,
50.0,6,0 days 00:01:32.718000,2,,,False,False,0 days 02:59:20.061000,,,,
,6,,2,31.0,,False,False,0 days 02:59:24.260000,,,,
,7,,2,32.0,,False,False,0 days 02:59:24.260000,,,,
,11,,4,5.0,,False,False,0 days 02:59:29.253000,,,,
,77,,2,29.0,,False,False,0 days 02:59:29.253000,,,,
,11,,3,,,False,False,0 days 02:59:29.577000,0.0,,,
50.0,11,0 days 00:01:28.617000,4,,,False,False,0 days 02:59:29.577000,3.0,,,
,44,,2,,,False,False,0 days 02:59:29.577000,1.0,,,
,4,,2,30.0,,False,False,0 days 02:59:44.259000,,,,
51.0,3,0 days 00:01:31.284000,2,,,False,False,0 days 02:59:57.472000,,,,
51.0,55,0 days 00:01:31.223000,2,,,False,False,0 days 02:59:58.333000,,,,
,3,,2,31.0,,False,False,0 days 02:59:59.254000,,,,
,55,,2,23.0,,False,False,0 days 02:59:59.254000,,,,
50.0,9,0 days 00:01:32.927000,2,,,False,False,0 days 03:00:19.826000,,,,
50.0,47,0 days 00:01:32.862000,2,,,False,False,0 days 03:00:21.317000,,,,
,9,,2,25.0,,False,False,0 days 03:00:24.252000,,,,
,47,,2,26.0,,False,False,0 days 03:00:24.252000,,,,
,14,,2,27.0,,False,False,0 days 03:00:29.258000,,,,
,18,,2,30.0,,False,False,0 days 03:00:29.258000,,,,
,31,,2,32.0,,False,False,0 days 03:00:34.256000,,,,
51.0,22,0 days 00:01:30.826000,2,,,False,False,0 days 03:00:37.131000,,,,
,22,,2,21.0,,False,False,0 days 03:00:39.254000,,,,
51.0,10,0 days 00:01:30.494000,3,,,False,False,0 days 03:00:41.265000,,,,
,10,,3,5.0,,False,False,0 days 03:00:44.254000,,,,
,44,,2,25.0,,False,False,0 days 03:00:49.259000,,,,
,63,,2,33.0,,False,False,0 days 03:00:49.259000,,,,
51.0,6,0 days 00:01:32.477000,2,,,False,False,0 days 03:00:52.513000,,,,
,6,,2,32.0,,False,False,0 days 03:00:54.250000,,,,
